aX,aY,aZ,gX,gY,gZ
1.51,-1.323,10.125,0.491,-0.336,2.025
1.494,-1.368,10.187,0.525,-0.353,2.024
1.507,-1.411,10.103,0.525,-0.361,2.02
1.555,-1.542,10.056,0.495,-0.362,2.008
1.584,-1.583,9.996,0.471,-0.368,1.984
1.584,-1.448,9.945,0.441,-0.39,1.983
1.574,-1.354,10.062,0.414,-0.403,2.011
1.537,-1.174,10.19,0.404,-0.41,2.041
1.461,-1.069,10.127,0.419,-0.426,2.074
1.481,-1.081,10.133,0.449,-0.425,2.089
1.535,-1.088,10.106,0.512,-0.431,2.08
1.549,-0.961,10.009,0.547,-0.432,2.08
1.595,-0.881,10.088,0.584,-0.438,2.092
1.546,-0.728,10.015,0.651,-0.446,2.114
1.584,-1.004,9.906,0.7,-0.448,2.13
1.671,-1.064,9.776,0.742,-0.423,2.102
1.639,-1.168,9.595,0.733,-0.401,2.079
1.64,-1.337,9.575,0.71,-0.385,2.072
1.67,-1.199,9.565,0.714,-0.383,2.071
1.627,-1.251,9.539,0.7,-0.387,2.1
1.714,-1.437,9.607,0.723,-0.383,2.095
1.751,-1.499,9.681,0.761,-0.36,2.074
1.708,-1.668,9.637,0.766,-0.353,2.067
1.801,-1.842,9.632,0.805,-0.343,2.043
1.897,-2.056,9.528,0.836,-0.324,2.008
1.958,-2.389,9.403,0.817,-0.279,1.959
2.059,-2.561,9.399,0.819,-0.244,1.894

2.046,-0.622,9.946,-0.083,0.042,0.038
2.01,-0.62,10.006,-0.086,0.04,0.064
1.928,-0.594,10.072,-0.061,0.023,0.096
1.918,-0.578,10.045,-0.042,0.018,0.126
1.996,-0.56,10.002,-0.018,0.006,0.14
1.939,-0.565,9.936,-0.018,0.006,0.144
1.913,-0.596,9.954,-0.025,-0.011,0.143
1.94,-0.565,9.931,-0.042,-0.019,0.144
1.994,-0.534,9.985,-0.064,-0.026,0.159
2.037,-0.501,10.046,-0.07,-0.035,0.191
1.996,-0.452,10.081,-0.064,-0.043,0.218
2.001,-0.364,10.049,-0.043,-0.059,0.245
1.996,-0.381,9.985,-0.013,-0.065,0.273
1.941,-0.451,9.896,0.021,-0.075,0.29
1.959,-0.471,9.901,0.027,-0.079,0.302
1.954,-0.532,9.905,0.024,-0.097,0.315
1.94,-0.518,9.961,0.007,-0.112,0.331
1.942,-0.441,10.122,-0.014,-0.123,0.357
1.945,-0.377,10.254,-0.028,-0.15,0.396
1.961,-0.352,10.175,-0.051,-0.168,0.442
1.984,-0.316,10.12,-0.066,-0.176,0.482
1.984,-0.295,10.127,-0.066,-0.195,0.525
1.981,-0.213,10.149,-0.066,-0.212,0.578
2.031,-0.037,10.221,-0.037,-0.23,0.634
1.996,0.014,10.269,0.003,-0.246,0.701
2.008,-0.001,10.362,0.047,-0.264,0.768
1.97,0.046,10.299,0.105,-0.278,0.822
1.889,0.087,10.157,0.125,-0.293,0.882
1.823,0.023,10.042,0.108,-0.316,0.948
1.806,-0.054,9.971,0.065,-0.339,1.014
1.843,0.043,9.969,0.02,-0.364,1.081
1.961,0.118,10.058,-0.015,-0.374,1.164
1.878,0.129,10.048,-0.022,-0.387,1.246
1.79,0.133,10.011,0.004,-0.415,1.317
1.77,0.173,9.982,0.018,-0.418,1.393
1.688,0.14,9.866,0.038,-0.423,1.468
1.708,0.078,9.854,0.053,-0.41,1.528
1.85,0.004,9.918,0.088,-0.406,1.577
1.915,-0.155,9.966,0.108,-0.409,1.618
1.882,-0.185,9.91,0.129,-0.432,1.653
1.796,-0.123,9.689,0.14,-0.447,1.7
1.774,-0.216,9.528,0.155,-0.449,1.755
1.846,-0.447,9.557,0.153,-0.421,1.796
1.967,-0.643,9.795,0.171,-0.42,1.806
1.987,-0.701,9.92,0.187,-0.424,1.816
1.972,-0.71,10.011,0.22,-0.442,1.845
1.895,-0.721,9.782,0.271,-0.453,1.886
1.931,-0.859,9.428,0.321,-0.441,1.912
2.054,-1.057,9.427,0.343,-0.4,1.92
2.213,-1.352,9.579,0.32,-0.38,1.925
2.27,-1.466,9.752,0.284,-0.4,1.927
2.166,-1.426,9.809,0.237,-0.433,1.939
2.126,-1.441,9.732,0.19,-0.452,1.956
2.163,-1.403,9.57,0.195,-0.449,1.961
2.19,-1.414,9.534,0.232,-0.438,1.951
2.218,-1.542,9.562,0.279,-0.422,1.938
2.282,-1.57,9.718,0.342,-0.409,1.922
2.252,-1.58,9.732,0.403,-0.397,1.914
2.217,-1.608,9.769,0.452,-0.389,1.908
2.227,-1.669,9.68,0.487,-0.37,1.899
2.18,-1.732,9.471,0.486,-0.347,1.888
2.134,-1.842,9.368,0.438,-0.33,1.888
2.158,-1.904,9.476,0.377,-0.324,1.898
2.097,-1.814,9.602,0.312,-0.315,1.917
2.011,-1.731,9.733,0.271,-0.317,1.948
1.959,-1.717,9.735,0.265,-0.328,1.999
1.973,-1.77,9.673,0.274,-0.33,2.03
2.077,-1.785,9.661,0.3,-0.314,2.037
2.061,-1.807,9.495,0.335,-0.296,2.044
1.998,-1.83,9.462,0.358,-0.272,2.052
1.973,-1.865,9.503,0.372,-0.26,2.059
2.01,-1.969,9.568,0.383,-0.267,2.073
1.97,-1.997,9.575,0.347,-0.257,2.084
1.917,-2.01,9.588,0.314,-0.283,2.08
1.953,-2.064,9.603,0.279,-0.286,2.069
2.015,-2.114,9.604,0.278,-0.285,2.054
2.062,-2.172,9.659,0.275,-0.275,2.047
2.057,-2.192,9.708,0.286,-0.274,2.049
1.991,-2.14,9.76,0.314,-0.272,2.056
1.921,-2.135,9.79,0.354,-0.279,2.071
1.843,-2.2,9.678,0.392,-0.279,2.085
1.809,-2.259,9.594,0.428,-0.265,2.088
1.831,-2.259,9.591,0.457,-0.26,2.081
1.768,-2.217,9.663,0.462,-0.257,2.089
1.66,-2.146,9.801,0.461,-0.264,2.119
1.588,-2.117,9.88,0.455,-0.277,2.163
1.575,-2.129,9.811,0.437,-0.279,2.198
1.541,-2.106,9.702,0.419,-0.268,2.215
1.581,-2.052,9.751,0.425,-0.263,2.223
1.532,-1.922,9.812,0.461,-0.27,2.228
1.49,-1.922,9.843,0.513,-0.282,2.256
1.511,-2.065,9.816,0.564,-0.289,2.294
1.554,-2.262,9.698,0.598,-0.294,2.295
1.597,-2.279,9.739,0.595,-0.288,2.278
1.51,-2.074,9.79,0.591,-0.303,2.274
1.401,-2.047,9.93,0.605,-0.33,2.297
1.422,-2.179,9.984,0.643,-0.347,2.312
1.467,-2.179,10.091,0.672,-0.347,2.305
1.372,-2.024,10.195,0.696,-0.37,2.315
1.318,-2.023,10.375,0.717,-0.403,2.342
1.219,-1.941,10.485,0.782,-0.439,2.377
1.115,-1.845,10.535,0.839,-0.483,2.404
1.075,-1.924,10.457,0.851,-0.518,2.43
1.107,-1.857,10.569,0.861,-0.56,2.436

2.03,-1.439,9.698,-0.043,0.043,0.016
1.968,-1.436,9.758,-0.028,0.032,0.021
1.833,-1.413,9.808,-0.019,0.034,0.02
1.86,-1.418,9.834,-0.029,0.042,0.019
1.908,-1.447,9.85,-0.041,0.042,0.014
1.928,-1.455,9.81,-0.057,0.043,0.013
1.924,-1.422,9.812,-0.057,0.034,0.016
1.932,-1.413,9.846,-0.066,0.042,0.02
1.974,-1.379,9.897,-0.043,0.033,0.02
1.92,-1.357,9.858,-0.019,0.033,0.028
1.852,-1.396,9.803,0.016,0.026,0.028
1.906,-1.386,9.761,0.024,0.033,0.022
1.909,-1.391,9.763,0.024,0.031,0.018
1.893,-1.403,9.743,0.005,0.031,0.022
1.94,-1.354,9.748,-0.028,0.037,0.024
1.917,-1.335,9.736,-0.044,0.031,0.036
1.913,-1.341,9.756,-0.04,0.03,0.045
1.888,-1.34,9.746,-0.035,0.037,0.059
1.855,-1.369,9.737,-0.027,0.033,0.068
1.905,-1.414,9.773,-0.025,0.031,0.075
1.92,-1.403,9.763,-0.018,0.016,0.079
1.941,-1.395,9.712,-0.043,0.029,0.083
1.981,-1.358,9.685,-0.067,0.035,0.086
1.998,-1.268,9.721,-0.077,0.016,0.092
2.03,-1.128,9.883,-0.104,0.002,0.118
2.056,-0.945,10.008,-0.1,-0.02,0.149
1.954,-0.833,10.014,-0.067,-0.032,0.183
1.897,-0.813,9.967,-0.035,-0.027,0.221
1.855,-0.888,9.916,-0.01,-0.048,0.259
1.812,-0.884,9.983,-0.022,-0.072,0.306
1.801,-0.72,10.1,-0.022,-0.12,0.366
1.859,-0.568,10.154,-0.017,-0.157,0.443
1.786,-0.471,10.121,-0.005,-0.175,0.523
1.733,-0.382,10.127,0.006,-0.197,0.608
1.674,-0.358,10.056,0.002,-0.229,0.702
1.609,-0.308,10.126,-0.015,-0.252,0.798
1.539,-0.249,10.109,-0.029,-0.279,0.89
1.543,-0.239,10.142,-0.044,-0.31,0.991
1.518,-0.265,10.138,-0.058,-0.333,1.092
1.524,-0.192,10.227,-0.052,-0.358,1.186
1.485,-0.08,10.251,-0.005,-0.388,1.288
1.413,-0.018,10.149,0.079,-0.412,1.389
1.306,-0.02,10.06,0.155,-0.421,1.485
1.196,-0.118,9.931,0.199,-0.414,1.586
1.116,-0.186,9.867,0.24,-0.421,1.68
1.242,-0.271,10.075,0.245,-0.43,1.788
1.363,-0.366,10.382,0.238,-0.475,1.904
1.248,-0.475,10.354,0.223,-0.542,2.004
1.015,-0.357,10.204,0.189,-0.576,2.111
0.863,-0.409,10.029,0.184,-0.591,2.24
0.785,-0.49,9.851,0.195,-0.578,2.348
0.884,-0.556,9.999,0.24,-0.578,2.442
1.004,-0.701,10.268,0.28,-0.585,2.544
1.041,-0.878,10.524,0.329,-0.606,2.637
1.1,-1.073,10.545,0.341,-0.631,2.703
1.112,-1.257,10.299,0.327,-0.658,2.741
0.999,-1.326,9.953,0.276,-0.665,2.762
1.008,-1.459,9.758,0.204,-0.663,2.784
1.164,-1.65,9.831,0.163,-0.677,2.787
1.3,-1.661,9.955,0.175,-0.691,2.768
1.381,-1.688,10.036,0.25,-0.701,2.755
1.429,-1.819,10.003,0.358,-0.714,2.731
1.461,-1.892,10.008,0.467,-0.707,2.694
1.478,-2,9.932,0.582,-0.702,2.642
1.541,-2.196,9.9,0.666,-0.694,2.594
1.622,-2.378,9.806,0.714,-0.687,2.545
1.723,-2.514,9.673,0.713,-0.682,2.496
1.755,-2.603,9.557,0.692,-0.678,2.459
1.761,-2.608,9.603,0.666,-0.67,2.439
1.756,-2.66,9.601,0.655,-0.667,2.42
1.826,-2.735,9.584,0.655,-0.67,2.41
1.818,-2.71,9.483,0.658,-0.672,2.401
1.881,-2.638,9.474,0.663,-0.667,2.39
1.915,-2.684,9.381,0.671,-0.653,2.367
1.918,-2.719,9.36,0.694,-0.642,2.321
1.777,-2.737,9.291,0.696,-0.628,2.275
1.816,-2.773,9.337,0.693,-0.616,2.24
1.88,-2.733,9.35,0.696,-0.595,2.212
1.897,-2.744,9.334,0.696,-0.568,2.188
1.897,-2.77,9.379,0.706,-0.56,2.164
1.863,-2.716,9.404,0.716,-0.547,2.14
1.85,-2.769,9.384,0.701,-0.526,2.137
1.803,-2.644,9.489,0.698,-0.515,2.12
1.723,-2.623,9.48,0.693,-0.52,2.116
1.69,-2.641,9.563,0.671,-0.496,2.12
1.65,-2.481,9.791,0.686,-0.486,2.118
1.498,-2.252,9.823,0.711,-0.51,2.136
1.475,-2.259,9.959,0.727,-0.504,2.163
1.462,-2.211,10.023,0.774,-0.493,2.176
1.532,-2.333,9.971,0.774,-0.489,2.176
1.757,-2.532,9.992,0.761,-0.469,2.168
1.771,-2.414,10.143,0.757,-0.449,2.164
1.507,-2.062,10.159,0.75,-0.475,2.187
1.422,-2.043,10.268,0.735,-0.501,2.242
1.514,-1.968,10.353,0.753,-0.533,2.272
1.539,-1.946,10.293,0.742,-0.566,2.286
1.668,-1.896,10.315,0.735,-0.572,2.282
1.667,-1.775,10.211,0.769,-0.594,2.266
1.682,-1.742,10.127,0.784,-0.575,2.278
1.615,-1.648,10.232,0.841,-0.589,2.295
1.537,-1.633,10.114,0.87,-0.619,2.323
1.54,-1.688,10.097,0.871,-0.632,2.352
1.619,-1.732,10.258,0.881,-0.665,2.342
1.581,-1.352,10.173,0.905,-0.708,2.321

2.069,-0.943,9.935,0.012,0.033,-0.009
2.077,-0.949,9.892,-0.013,0.04,-0.006
2.072,-0.906,9.85,-0.039,0.04,0
2.057,-0.818,9.755,-0.049,0.021,0.015
2.116,-0.69,9.835,-0.047,0.009,0.039
2.025,-0.592,9.824,-0.053,-0.005,0.069
1.998,-0.483,9.967,-0.062,-0.029,0.112
1.916,-0.475,10.001,-0.061,-0.045,0.164
1.795,-0.556,9.92,-0.049,-0.056,0.205
1.849,-0.577,9.896,-0.047,-0.066,0.235
1.868,-0.576,9.823,-0.028,-0.083,0.267
1.847,-0.576,9.736,-0.01,-0.091,0.304
1.991,-0.503,9.744,0.004,-0.095,0.349
2.025,-0.456,9.725,0.024,-0.106,0.397
2.016,-0.378,9.699,0.034,-0.097,0.437
2.082,-0.306,9.804,0.032,-0.085,0.481
2.127,-0.309,9.897,0.056,-0.09,0.513
2.083,-0.314,9.933,0.071,-0.077,0.525
2.001,-0.213,9.934,0.083,-0.08,0.535
1.991,-0.229,9.876,0.111,-0.074,0.559
2.006,-0.196,9.877,0.134,-0.068,0.58
1.894,-0.046,9.789,0.148,-0.082,0.619
1.871,0.076,9.791,0.161,-0.084,0.684
1.773,0.078,9.736,0.175,-0.083,0.764
1.604,0.189,9.771,0.18,-0.089,0.847
1.538,0.346,9.817,0.168,-0.103,0.959
1.559,0.357,9.783,0.156,-0.109,1.08
1.606,0.316,9.713,0.145,-0.116,1.179
1.542,0.377,9.764,0.108,-0.12,1.265
1.421,0.483,9.832,0.064,-0.136,1.362
1.393,0.496,9.941,0.019,-0.173,1.471
1.408,0.503,10.06,-0.022,-0.196,1.572
1.363,0.603,10.216,-0.037,-0.22,1.668
1.303,0.589,10.319,-0.02,-0.258,1.765
1.307,0.506,10.326,0.019,-0.285,1.861
1.284,0.432,10.377,0.066,-0.31,1.953
1.232,0.33,10.407,0.108,-0.34,2.052
1.215,0.148,10.445,0.149,-0.377,2.146
1.201,0.028,10.496,0.19,-0.425,2.22
1.243,-0.012,10.579,0.218,-0.45,2.295
1.232,-0.074,10.453,0.277,-0.483,2.366
1.106,-0.075,10.253,0.344,-0.499,2.419
1.075,-0.129,10.209,0.407,-0.513,2.472
1.086,-0.286,10.311,0.441,-0.526,2.516
1.107,-0.53,10.303,0.469,-0.57,2.539
1.239,-0.745,10.341,0.462,-0.589,2.543
1.274,-0.816,10.306,0.457,-0.624,2.544
1.248,-0.848,10.177,0.444,-0.648,2.567
1.273,-0.861,10.223,0.455,-0.667,2.599
1.214,-0.91,10.219,0.49,-0.674,2.646
1.165,-0.962,10.288,0.525,-0.655,2.699
1.032,-1.003,10.322,0.568,-0.662,2.753
0.869,-0.971,10.251,0.611,-0.662,2.805
0.724,-0.983,10.131,0.674,-0.67,2.861
0.535,-0.927,9.931,0.743,-0.675,2.913
0.407,-1.028,9.922,0.779,-0.661,2.959
0.563,-1.169,10.002,0.814,-0.659,2.981
0.678,-1.314,10.059,0.794,-0.648,2.996
0.661,-1.378,10.136,0.727,-0.644,3.023
0.45,-1.118,10.408,0.677,-0.676,3.086
0.058,-0.846,10.407,0.661,-0.725,3.186
-0.005,-1.107,10.327,0.648,-0.736,3.29
0.24,-1.346,10.167,0.681,-0.72,3.326
0.47,-1.572,10.172,0.695,-0.703,3.329
0.621,-1.6,10.245,0.714,-0.699,3.324
0.609,-1.802,10.181,0.758,-0.714,3.358
0.769,-2.388,10.035,0.777,-0.714,3.366
1.095,-2.995,9.9,0.729,-0.715,3.326
1.308,-3.382,9.778,0.605,-0.728,3.257
1.393,-3.378,9.985,0.499,-0.757,3.192
1.331,-3.31,10.085,0.475,-0.803,3.167
1.262,-3.347,10.108,0.555,-0.824,3.152
1.35,-3.367,9.977,0.707,-0.822,3.117
1.535,-3.779,9.665,0.837,-0.785,3.058
1.9,-4.088,9.47,0.996,-0.709,2.927
2.125,-4.426,9.165,1.133,-0.633,2.775
2.155,-4.85,9.156,1.208,-0.561,2.626
2.081,-4.922,9.065,1.249,-0.53,2.482
2.117,-5.142,8.979,1.229,-0.531,2.356
2.359,-5.513,8.834,1.143,-0.495,2.224
2.546,-5.662,8.972,1.026,-0.464,2.06
2.456,-5.503,8.794,0.889,-0.473,1.899
2.463,-5.485,8.558,0.805,-0.456,1.78
2.581,-5.5,8.48,0.809,-0.381,1.659
2.667,-5.404,8.369,0.825,-0.332,1.526
2.778,-5.501,8.382,0.793,-0.266,1.392
2.918,-5.614,8.593,0.768,-0.209,1.237
2.907,-5.435,8.813,0.708,-0.177,1.097
2.809,-5.224,8.797,0.598,-0.148,0.992
2.885,-5.022,8.905,0.512,-0.111,0.88
2.878,-4.718,9.035,0.416,-0.092,0.767
2.783,-4.372,9.087,0.297,-0.076,0.672
2.771,-4.05,9.163,0.239,-0.053,0.58
2.787,-3.663,9.082,0.226,-0.023,0.507
2.857,-3.444,9.047,0.223,0.025,0.435
2.897,-3.156,9.02,0.226,0.058,0.342
2.864,-2.942,9.024,0.217,0.074,0.252
2.925,-2.714,9.307,0.194,0.079,0.161
2.941,-2.443,9.48,0.134,0.052,0.084
2.858,-2.23,9.536,0.041,0.028,0.024
2.899,-2.007,9.493,-0.008,0.01,-0.026
2.898,-1.793,9.355,-0.035,0.013,-0.063
2.853,-1.591,9.146,-0.036,0.042,-0.089
2.914,-1.509,9.066,-0.011,0.084,-0.105

1.925,-0.75,9.937,-0.03,0.031,0.07
1.981,-0.759,9.937,-0.02,0.032,0.076
1.998,-0.804,9.871,-0.042,0.039,0.075
1.987,-0.834,9.842,-0.067,0.034,0.06
2.019,-0.83,9.885,-0.121,0.046,0.056
2.013,-0.818,9.889,-0.145,0.034,0.059
1.843,-0.764,9.853,-0.147,0.032,0.069
1.909,-0.736,9.83,-0.124,0.027,0.09
1.921,-0.729,9.843,-0.087,0.013,0.105
1.882,-0.787,9.877,-0.062,0.007,0.116
1.931,-0.771,9.891,-0.047,0.002,0.126
1.92,-0.77,9.883,-0.055,0,0.132
1.881,-0.73,9.826,-0.078,0.006,0.142
1.906,-0.716,9.726,-0.096,0.009,0.154
1.914,-0.727,9.723,-0.124,0.009,0.164
1.889,-0.701,9.794,-0.148,0,0.175
1.764,-0.615,9.869,-0.169,-0.01,0.194
1.773,-0.492,9.921,-0.184,-0.022,0.225
1.846,-0.438,9.902,-0.182,-0.018,0.265
1.799,-0.452,9.904,-0.171,-0.019,0.298
1.823,-0.425,10.018,-0.173,-0.034,0.338
1.848,-0.434,10.031,-0.192,-0.05,0.389
1.738,-0.382,10,-0.213,-0.078,0.439
1.679,-0.302,10.027,-0.247,-0.099,0.509
1.741,-0.187,10.019,-0.257,-0.116,0.587
1.598,-0.103,9.917,-0.254,-0.136,0.662
1.51,0.06,10.04,-0.275,-0.145,0.748
1.373,0.225,10.098,-0.28,-0.158,0.862
1.357,0.356,10.258,-0.27,-0.173,0.991
1.442,0.298,10.442,-0.263,-0.196,1.125
1.378,0.33,10.545,-0.246,-0.241,1.241
1.264,0.435,10.614,-0.205,-0.294,1.368
1.117,0.412,10.396,-0.139,-0.352,1.498
1.053,0.468,10.216,-0.094,-0.377,1.627
1.045,0.591,10.376,-0.085,-0.405,1.791
1.047,0.485,10.618,-0.081,-0.464,1.968
0.826,0.369,10.652,-0.048,-0.53,2.098
0.769,0.368,10.716,-0.012,-0.581,2.201
0.699,0.35,10.592,0.049,-0.629,2.322
0.507,0.429,10.489,0.13,-0.646,2.451
0.389,0.357,10.474,0.206,-0.664,2.587
0.308,0.176,10.479,0.291,-0.683,2.691
0.327,-0.02,10.611,0.361,-0.703,2.777
0.316,-0.268,10.698,0.386,-0.726,2.857
0.305,-0.547,10.644,0.383,-0.754,2.931
0.374,-0.719,10.485,0.351,-0.779,3.001
0.431,-0.828,10.188,0.321,-0.807,3.055
0.458,-0.876,10.02,0.305,-0.819,3.107
0.524,-0.989,10.08,0.327,-0.836,3.154
0.689,-1.214,10.253,0.368,-0.86,3.188
0.875,-1.435,10.37,0.433,-0.884,3.193
0.884,-1.558,10.351,0.489,-0.896,3.19
0.921,-1.629,10.313,0.555,-0.923,3.176
1.003,-1.742,10.135,0.6,-0.923,3.155
1.001,-1.916,9.942,0.627,-0.921,3.126
1.014,-2.068,9.931,0.639,-0.913,3.105
1.004,-2.122,9.935,0.699,-0.927,3.083
0.922,-2.156,9.872,0.741,-0.929,3.084
0.934,-2.302,9.928,0.78,-0.925,3.09
0.941,-2.346,9.909,0.821,-0.938,3.084
0.959,-2.401,9.856,0.845,-0.938,3.084
0.988,-2.495,9.824,0.903,-0.934,3.073
1.022,-2.558,9.791,0.968,-0.927,3.058
1.135,-2.701,9.747,0.979,-0.908,3.057
1.186,-2.761,9.627,0.963,-0.906,3.054
1.263,-2.841,9.628,0.926,-0.904,3.055
1.264,-2.789,9.533,0.909,-0.915,3.033
1.264,-2.77,9.49,0.894,-0.915,3.015
1.203,-2.637,9.441,0.901,-0.907,3.003
1.203,-2.593,9.426,0.93,-0.897,2.996
1.18,-2.497,9.555,0.962,-0.886,2.984
1.068,-2.259,9.691,0.984,-0.9,2.979
1.043,-2.167,9.785,1.01,-0.923,2.994
1.176,-2.265,9.648,1.027,-0.909,3.008
1.266,-2.68,9.294,1.008,-0.869,2.998
1.392,-2.993,8.95,0.982,-0.794,2.933
1.494,-2.972,8.877,0.966,-0.733,2.887
1.524,-3.321,8.797,0.926,-0.663,2.897
1.745,-3.784,8.955,0.936,-0.588,2.879
1.89,-4.111,8.952,0.958,-0.535,2.82
1.883,-4.514,8.719,0.94,-0.483,2.75
1.998,-4.791,8.72,0.959,-0.39,2.656
2.037,-5.04,8.619,1.013,-0.323,2.556
2.088,-5.615,8.524,1.002,-0.232,2.449
2.269,-6.146,8.558,0.951,-0.153,2.301
2.272,-6.494,8.581,0.846,-0.113,2.139
2.301,-6.624,8.728,0.758,-0.079,1.98
2.328,-6.574,8.892,0.695,-0.044,1.828
2.322,-6.349,9.066,0.636,-0.02,1.693
2.367,-6.224,9.104,0.587,-0.017,1.57
2.513,-6.122,9.25,0.558,-0.002,1.417
2.577,-5.998,9.137,0.528,0.006,1.232
2.598,-5.71,9.058,0.495,0.038,1.041
2.585,-5.314,9.175,0.477,0.06,0.875
2.444,-4.942,9.226,0.447,0.063,0.732
2.484,-4.481,9.283,0.406,0.06,0.611
2.594,-4.141,9.354,0.327,0.04,0.508
2.574,-3.82,9.385,0.254,0.005,0.393
2.529,-3.548,9.337,0.187,-0.021,0.279
2.435,-3.16,9.294,0.148,-0.018,0.177
2.463,-2.848,9.38,0.123,-0.013,0.11
2.441,-2.505,9.378,0.112,-0.015,0.064
2.445,-2.288,9.443,0.088,-0.023,0.032
2.525,-2.173,9.518,0.06,-0.028,-0.004

2.112,0.013,9.91,0.029,0.038,-0.034
2.041,0.048,9.896,0.022,0.034,-0.026
2.018,0.103,9.852,0.039,0.027,-0.024
2.045,0.13,9.782,0.05,0.036,-0.02
2.039,0.086,9.723,0.045,0.05,-0.019
2.034,0.117,9.744,0.038,0.044,-0.024
2.012,0.087,9.722,-0.003,0.049,-0.021
2.071,0.039,9.729,-0.056,0.051,-0.007
2.098,0.068,9.77,-0.087,0.05,0.002
2.09,0.101,9.796,-0.089,0.054,0.018
2.117,0.086,9.825,-0.075,0.044,0.04
2.1,0.026,9.851,-0.069,0.03,0.057
2.12,0.026,9.897,-0.075,0.028,0.064
2.153,0.041,9.896,-0.077,0.03,0.065
2.126,0.031,9.873,-0.069,0.026,0.055
2.108,0.046,9.826,-0.066,0.029,0.041
2.127,0.045,9.819,-0.057,0.028,0.032
2.112,0.011,9.789,-0.068,0.027,0.027
2.057,-0.016,9.824,-0.094,0.025,0.023
2.098,0.018,9.839,-0.132,0.026,0.027
1.986,0.061,9.84,-0.157,0.015,0.034
1.907,0.104,9.791,-0.161,0.006,0.054
1.992,0.137,9.727,-0.15,0.017,0.08
1.981,0.159,9.679,-0.133,0.018,0.093
1.914,0.243,9.665,-0.131,0.009,0.116
1.901,0.294,9.69,-0.148,-0.004,0.14
1.88,0.357,9.685,-0.195,-0.004,0.169
1.862,0.423,9.834,-0.257,-0.01,0.204
1.858,0.555,10.004,-0.332,-0.03,0.258
1.941,0.761,10.125,-0.388,-0.056,0.329
1.896,0.982,10.176,-0.438,-0.091,0.416
1.81,1.235,10.132,-0.486,-0.142,0.528
1.837,1.318,10.054,-0.529,-0.169,0.665
1.753,1.371,9.934,-0.553,-0.201,0.809
1.594,1.424,9.837,-0.583,-0.239,0.97
1.662,1.472,10.01,-0.629,-0.281,1.17
1.778,1.515,10.159,-0.612,-0.35,1.381
1.389,1.548,10.064,-0.534,-0.398,1.565
1.062,1.668,9.819,-0.434,-0.426,1.743
0.844,1.739,9.582,-0.35,-0.433,1.918
0.681,1.806,9.462,-0.275,-0.427,2.074
0.689,1.719,9.57,-0.258,-0.406,2.22
0.882,1.559,9.988,-0.272,-0.401,2.352
0.822,1.214,10.134,-0.284,-0.436,2.442
0.716,1.047,10.1,-0.28,-0.466,2.514
0.731,1.02,9.965,-0.229,-0.499,2.61
0.647,0.899,9.772,-0.16,-0.506,2.742
0.519,0.734,9.676,-0.082,-0.5,2.868
0.682,0.587,10.067,0.004,-0.487,2.993
0.617,0.4,10.314,0.117,-0.503,3.101
0.268,0.328,10.461,0.21,-0.503,3.201
0.16,0.125,10.525,0.289,-0.509,3.319
0.104,-0.193,10.381,0.358,-0.509,3.419
0.084,-0.48,10.305,0.376,-0.499,3.489
0.33,-0.816,10.471,0.349,-0.511,3.552
0.59,-1.146,10.577,0.31,-0.55,3.593
0.599,-1.235,10.64,0.239,-0.584,3.604
0.513,-1.146,10.542,0.202,-0.633,3.624
0.443,-1.099,10.332,0.228,-0.635,3.658
0.399,-1.208,10.078,0.303,-0.612,3.674
0.554,-1.433,10.161,0.411,-0.601,3.652
0.685,-1.588,10.231,0.507,-0.599,3.615
0.367,-1.692,10.078,0.568,-0.599,3.587
0.347,-1.893,10.02,0.612,-0.596,3.578
0.479,-2.14,10.003,0.623,-0.582,3.571
0.502,-2.22,10.159,0.613,-0.574,3.553
0.372,-2.121,10.248,0.631,-0.612,3.556
0.143,-2.117,10.316,0.662,-0.659,3.587
0.095,-2.166,10.286,0.729,-0.701,3.614
0.097,-2.415,10.229,0.779,-0.717,3.623
0.241,-2.696,10.166,0.848,-0.716,3.599
0.306,-2.831,10.063,0.919,-0.722,3.55
0.134,-2.856,9.843,0.965,-0.719,3.521
0.13,-2.976,9.979,0.987,-0.714,3.506
0.287,-3.194,10.069,0.977,-0.746,3.489
0.463,-3.429,10.102,0.931,-0.777,3.456
0.561,-3.616,10.184,0.915,-0.808,3.39
0.533,-3.555,10.156,0.929,-0.838,3.323
0.402,-3.551,10.104,0.947,-0.858,3.273
0.377,-3.616,10.023,0.995,-0.852,3.214
0.544,-3.94,9.979,1.069,-0.838,3.136
0.66,-4.147,9.844,1.158,-0.811,3.023
0.729,-4.21,9.767,1.211,-0.784,2.921
0.756,-4.239,9.72,1.237,-0.764,2.844
0.851,-4.432,9.779,1.249,-0.74,2.762
1.038,-4.589,9.996,1.222,-0.729,2.667
1.137,-4.735,9.991,1.13,-0.759,2.567
1.341,-4.826,10.01,1.026,-0.763,2.455
1.428,-4.819,9.864,0.946,-0.76,2.354
1.484,-4.961,9.607,0.892,-0.724,2.25
1.664,-5.021,9.549,0.896,-0.654,2.121
1.7,-4.853,9.396,0.933,-0.613,1.991
1.803,-4.977,9.271,0.929,-0.57,1.89
2.084,-5.295,9.299,0.922,-0.507,1.755
2.211,-5.226,9.274,0.886,-0.478,1.579
